Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Annual Income_nan,Years in current job_nan,Bankruptcies_nan,Credit Score_nan,Term_Long Term,Term_Short Term,Credit Default
Own Home,-0.40875006908465633,7 years,-0.11095342154390785,-0.8415711152477163,0.9774276098342987,0.11790778554094776,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.350999354000594,0.2026796483892714,0.927349834354902,-0.2265565436254781,1,0,0,1,0,1,0
Rent,0.19565175586971048,3 years,-0.11095342154390785,-0.8415711152477163,1.2756605251346769,-0.023356422150945494,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3613729305292413,0.018986192190996183,-0.042131093169202515,-0.22516554125496577,0,0,0,0,0,1,0
Rent,-0.3568461333060038,10+ years,-0.11095342154390785,0.3807741234762923,0.6365899923481526,0.1023117371333502,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36694666911714396,-0.10768039865968564,0.2699609334909529,-0.23838006377483326,0,0,0,0,0,1,1
Rent,-0.897491553797725,4 years,-0.11095342154390785,-1.2490195281557193,-0.669954208015408,-0.8883372607569331,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36586679172257874,-0.6463272368642604,-1.0256989257118203,-0.22099253414342865,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,9 years,-0.11095342154390785,-1.4527437346097205,-0.47113226448182266,-0.9720160589438507,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36890312854482143,-0.68332894509294,-1.315486686092663,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.2952626814354236,10+ years,-0.11095342154390785,-0.23039849588571198,0.13953513351418942,-0.4733923959124865,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36368222800798283,-0.5094388493946703,-0.612650746418987,-0.29193365503955937,0,0,0,0,1,0,0
Home Mortgage,-0.3055595136046425,5 years,-0.11095342154390785,-0.026674289431710546,-0.6415510732248957,-0.9939854925180146,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.6066953587453354,-0.12849723703270605,-0.23003404955175905,0,0,0,0,0,1,0
Home Mortgage,0.06584253113689574,10+ years,-0.11095342154390785,0.5844983299302937,0.3241555096525187,-1.1629176899330016,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36538508508645806,-0.6159607299496089,1.0102781025888874,-0.2773281301491795,0,0,0,0,0,1,1
Home Mortgage,-0.6971601403951521,4 years,-0.11095342154390785,-0.6378469087937149,-0.04508524262413988,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36835939959503716,-0.766537956166158,-0.8618548042464942,-0.23212055310752758,0,0,0,0,0,1,0
Home Mortgage,0.3548452258815911,2 years,-0.11095342154390785,-0.4341227023397134,0.7360009641149452,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,home improvements,Long Term,-0.3630716527868056,-0.4661605993824506,-0.0984787132432553,-0.26341810644405583,0,0,0,0,1,0,1
Rent,-1.0875014423879874,< 1 year,-0.11095342154390785,-1.0452953217017178,-1.3658310103829565,-0.8976349049999239,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3662940565500391,-0.35724765529092517,-0.7732246935050153,-0.2481170803684198,0,0,0,0,0,1,0
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,1.1956709492922981,-0.030883675228883585,-0.866592770188648,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35526028694928374,-0.23093972397073137,0.0016389331383206255,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-0.7497554701803709,1 year,-0.11095342154390785,-0.23039849588571198,-0.49953539927233476,-0.32815419511673427,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36367189095570557,-0.17899386863838473,-0.4487227743285506,-0.22794754599599049,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,1 year,-0.11095342154390785,-1.0452953217017178,-0.5847448036438715,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3665490371728784,-0.563715991675189,-0.9506526162381934,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.440208496383421,10+ years,-0.11095342154390785,-0.026674289431710546,1.1194432837868595,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.367721948037939,1.3155403949051485,-0.005320668745825775,-0.22933854836650286,0,0,0,0,0,1,0
Home Mortgage,4.60076989813425,10+ years,-0.11095342154390785,0.3807741234762923,-0.6841557754106641,0.2346532055920506,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.34742411218629643,0.481059220636381,1.19810350283573,4.294201160539716,0,0,0,0,0,1,1
Rent,-0.40875006908465633,4 years,-0.11095342154390785,-1.0452953217017178,-0.41432599490079824,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36667239266338714,-0.432028167397675,-0.9027739093002706,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,-0.40875006908465633,3 years,-0.11095342154390785,2.2142919815623054,-1.3516294429877003,1.519077769160061,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36786735590663927,0.18982768188011778,0.2990571004041915,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-0.7167660990099238,10+ years,-0.11095342154390785,1.1956709492922981,0.2815508074667503,-1.1629176899330016,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36800518327033616,-0.7278625034618678,-0.17427967834287392,-0.26828661474084914,0,0,0,0,0,1,0
Rent,-0.6055257418820315,< 1 year,-0.11095342154390785,-0.026674289431710546,-0.04508524262413988,0.002137118515319742,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36156933452250933,-0.21414250262620962,-0.2666830672143117,-0.23142505192227142,0,0,0,0,1,0,1
Rent,0.7116045332697797,10+ years,-0.11095342154390785,0.9919467428382966,-0.08768994480990826,0.673067124049853,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.369122963189918,0.42510833388025165,1.4718757938205251,-0.23768456258957707,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-0.4341227023397134,1.4460793338777498,1.1163548076350298,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3676075513260706,0.4846458159412611,-0.1398170714225827,-0.2265565436254781,1,0,0,1,0,1,1
Rent,0.13834013125398611,4 years,-0.11095342154390785,-0.026674289431710546,-1.593056088707054,-1.0679917414521434,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3678053335929756,-0.6893066039344068,-0.6738617027494311,-0.2536810898504693,0,0,0,0,0,1,1
Home Mortgage,-0.07826373394598553,5 years,-0.11095342154390785,-0.4341227023397134,0.8070088010912256,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,small business,Long Term,-0.3483813232271714,-0.9118548426022163,-0.2487390334407294,-0.22864304718124667,0,0,0,0,1,0,1
Rent,-0.2654586612237996,4 years,-0.11095342154390785,-1.4527437346097205,-0.3717212927150301,-1.0744401076206693,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.5917512116416683,-0.7057249402913063,-0.22447004006970958,0,0,0,0,0,1,0
Home Mortgage,-0.0622135159364117,10+ years,-0.11095342154390785,-0.23039849588571198,-0.45693069708656664,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3682126134527,-0.5676014699221424,-0.43874454994043716,-0.24533507562739507,0,0,0,0,0,1,1
Home Mortgage,2.3737898029843363,7 years,-0.11095342154390785,0.7882225363842952,0.02592259435214058,1.287311492102926,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.354292049719313,0.9721836710512946,1.2246841509956627,-0.25507209222098165,0,0,0,0,1,0,0
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-0.026674289431710546,-0.7125589102011761,-0.6355013221491496,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3663588354109767,-0.3833102478397205,-0.6341165064471975,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,0.33239961331127943,5 years,-0.11095342154390785,-1.0452953217017178,0.2531476726762383,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3579582575936506,-0.8467581378186427,0.5085998125545753,-0.2265565436254781,0,0,0,0,0,1,0
Own Home,0.7956829829968549,10+ years,-0.11095342154390785,-0.8415711152477163,-0.45693069708656664,1.1829379373751578,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.3256856166079804,-0.6731070471234394,-0.22238353651394102,0,0,0,0,0,1,0
Rent,0.13789566367833636,3 years,-0.11095342154390785,0.7882225363842952,-0.9539855559205298,0.5371265674970916,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36707967252311147,0.6412007009992771,0.44579569434703725,-0.22794754599599049,0,0,0,0,0,1,0
Rent,0.01796349618218245,5 years,-0.11095342154390785,-0.8415711152477163,-0.5421401014581031,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.3551086768492171,-0.7323457475929679,-0.4292694293029848,-0.25994060051777496,0,0,0,0,1,0,1
Rent,-0.6876040875186827,10+ years,-0.11095342154390785,-1.2490195281557193,-0.8829777189442494,-0.6615947108310917,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.36644428837646875,-0.5310181978123655,-0.971279870015302,-0.23142505192227142,0,0,0,0,0,1,0
Home Mortgage,-0.09920309528770645,10+ years,-0.11095342154390785,-1.4527437346097205,0.6933962619291768,-1.0224032922607043,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35844340991386364,-0.8168100670228939,-0.5804521063766711,-0.2529855886652131,0,0,0,0,1,0,0
Own Home,0.2019236872149901,5 years,-0.11095342154390785,-0.026674289431710546,-0.9397839885252738,-0.4428001471129682,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.3607099809098592,-0.09500776191577599,0.6970960178022995,-0.23142505192227142,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,0.1770499170222909,0.3809617792335429,-0.03280402839785555,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3686047323024177,0.07858345084042033,-0.6651412377379706,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,-0.40875006908465633,5 years,-0.11095342154390785,-0.4341227023397134,-0.982388690711042,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3712427480435764,-0.42276279619340146,-0.9966866094236919,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,0.33121436644288016,3 years,-0.11095342154390785,-0.6378469087937149,-1.0107918255015542,0.37104364815656965,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.35098970608513524,0.16448240839229847,0.1417533276974608,-0.29402015859532793,0,0,0,0,1,0,0
Rent,0.6663182258396899,10+ years,-0.11095342154390785,0.3807741234762923,-0.49953539927233476,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3582008337537571,1.153127404182495,1.2263611634978666,-0.22933854836650286,0,0,0,0,0,1,0
Rent,0.35200557192605114,7 years,-0.11095342154390785,1.3993951557462996,1.9289326253164567,0.8596948379273065,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35124193016070054,0.9299216230421242,1.1044423545876394,4.029910710142366,0,0,0,0,1,0,1
Home Mortgage,-0.07354743911547999,10+ years,-0.11095342154390785,2.2142919815623054,-0.7409620449916885,0.9532711283728919,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,2.76051988315993,0.507360919538835,0.5312394813343286,-0.24672607799790744,0,0,0,0,1,0,0
Home Mortgage,0.05213811422102886,10+ years,-0.11095342154390785,-0.6378469087937149,0.5939852901623843,-0.36047100696132345,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.34893401095559595,-0.2449274456597637,-0.43463586931003745,-0.25507209222098165,0,0,0,0,1,0,0
Rent,-0.0013461507154894426,10+ years,-0.11095342154390785,-0.6378469087937149,-0.1871009165767008,0.20263631775529986,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35823391232104435,0.15946117496546636,-0.5764272763713816,-0.24533507562739507,0,0,0,0,1,0,1
Rent,-1.092933823868151,10+ years,-0.11095342154390785,-0.23039849588571198,-1.1386059320588588,-1.1629176899330016,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,2.76051988315993,-0.496706436062346,-0.5543745619673996,-0.248812581553676,0,0,0,0,0,1,0
Home Mortgage,2.934633805525029,10+ years,-0.11095342154390785,0.3807741234762923,1.162047985972628,1.0174548660503127,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3587259560094423,1.0641200640330541,3.5628588321935224,-0.23281605429278376,0,0,0,0,1,0,0
Home Mortgage,2.0703912973172076,10+ years,-0.11095342154390785,-0.23039849588571198,-0.7977683145727129,0.05042488377730448,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.6579836716051207,1.7211637022731427,-0.21960153177291628,0,0,0,0,0,1,0
Home Mortgage,-0.31521433705347845,2 years,-0.11095342154390785,0.5844983299302937,-0.982388690711042,-0.8142560308208446,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.46663881208976793,-0.6987653384071598,-0.22447004006970958,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,8 years,-0.11095342154390785,-1.0452953217017178,-0.2155040513672129,0.41213323723043244,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.362494845269734,-0.21205032203169624,-0.6269053526877205,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-1.1300715590779955,7 years,-0.11095342154390785,-1.0452953217017178,-1.0391949602920663,-1.1629176899330016,1.6647792271904904,-0.3370990397177327,buy a car,Short Term,-0.36754690728604394,-0.5998210510776486,-0.8377896748398674,-0.23142505192227142,0,0,0,0,0,1,1
Home Mortgage,-0.5845123026110355,3 years,-0.11095342154390785,1.3993951557462996,0.6507915597434084,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3688438627784318,-0.3156431497543162,0.2830416310081437,-0.23838006377483326,0,0,0,0,0,1,0
Home Mortgage,0.3207446857720197,10+ years,-0.11095342154390785,0.3807741234762923,1.2898620925299327,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,1.0176138782464423,0.23994240970150219,-0.23142505192227142,0,0,0,0,0,1,0
Home Mortgage,-1.3046238530928838,10+ years,-0.11095342154390785,-1.4527437346097205,-0.07348837741465196,-0.7445986800003729,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3688914132189072,-0.3485800499707983,-1.1500494027502433,-0.27315512303764244,0,1,0,0,0,1,1
Rent,-0.40875006908465633,4 years,-0.11095342154390785,-1.2490195281557193,-0.04508524262413988,-1.1629176899330016,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36634229612733304,-0.7063429316325872,-0.1582642089468262,-0.2265565436254781,1,0,0,1,0,1,0
Own Home,-0.6898511180400231,10+ years,-0.11095342154390785,0.3807741234762923,0.45196961620982334,-0.29253821918592254,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3676868020601963,-0.3994499267116809,-0.44100851681841247,-0.2272520448107343,0,1,0,0,0,1,1
Rent,-0.40875006908465633,1 year,-0.11095342154390785,-1.2490195281557193,-0.6415510732248957,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36742699747962765,-0.6543970763002406,-0.7373366259578508,-0.2265565436254781,1,0,0,1,0,1,0
Own Home,-0.40875006908465633,1 year,-0.11095342154390785,-0.4341227023397134,-1.8486843018216634,0.06902017226328619,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.368457257023262,-0.29729173711101303,-1.071397516396878,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.10814183208688449,6 years,-0.11095342154390785,-1.0452953217017178,0.9632260424390429,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.35471931454677336,-0.8411391385076639,-1.018823174452784,-0.24324857207162653,0,0,0,0,1,0,1
Rent,-0.40875006908465633,4 years,-0.11095342154390785,-1.656467941063722,-0.7125589102011761,0.026281001146312113,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36311437926955165,0.050070018166623625,-0.8692336592561916,-0.2265565436254781,1,0,0,1,1,0,1
Rent,0.097473806937302,7 years,-0.11095342154390785,-0.8415711152477163,-0.40012442750554217,-1.1472466605234444,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3651604264836321,-0.5527768759953047,-1.3258003129812175,-0.23698906140432088,0,0,0,0,0,1,0
Home Mortgage,0.5471021449931939,8 years,-0.11095342154390785,0.3807741234762923,-0.34331815792451775,1.141473443291497,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36512459136907094,0.5660017527736245,0.7040556196864458,-0.22168803532868483,0,0,0,0,0,1,0
Rent,1.468829126318381,4 years,-0.11095342154390785,-1.8601921475177234,0.3099539422572624,0.4599711164806595,-0.3409788778582933,-0.3370990397177327,home improvements,Long Term,-0.3523059574084406,-0.8673212842332886,-1.4951785757038165,-0.22447004006970958,0,0,0,0,1,0,0
Rent,1.4256170009079898,10+ years,-0.11095342154390785,-0.4341227023397134,0.46617118360507964,-0.12480571780228922,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35741177209659236,0.020600160078192223,0.31104773979494976,-0.23698906140432088,0,0,0,0,1,0,1
Rent,-0.3875143960258356,8 years,-0.11095342154390785,-0.026674289431710546,-0.030883675228883585,-1.0912358520596206,5.676295437288058,8.3113939975103,debt consolidation,Short Term,-0.368521346747381,-0.5818282979648335,-0.6677406071163867,-0.23420705666329614,0,0,0,0,0,1,1
Home Mortgage,-0.6848138188493261,10+ years,-0.11095342154390785,1.1956709492922981,1.4744824686682618,0.4137828192735437,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36922288802859826,-0.3061386721963839,-0.2555309340746554,-0.2446395744421389,0,1,0,0,0,1,1
